tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,avg_path_gain,RX_Power,mean_time_arrival,delay_spread,n_path,random_phi,link state,interactions,phase_1,path_loss_1,delay_1,zoa_1,aoa_1,zod_1,aod_1,interactions,phase_2,path_loss_2,delay_2,zoa_2,aoa_2,zod_2,aod_2,interactions,phase_3,path_loss_3,delay_3,zoa_3,aoa_3,zod_3,aod_3,interactions,phase_4,path_loss_4,delay_4,zoa_4,aoa_4,zod_4,aod_4,interactions,phase_5,path_loss_5,delay_5,zoa_5,aoa_5,zod_5,aod_5,interactions,phase_6,path_loss_6,delay_6,zoa_6,aoa_6,zod_6,aod_6,interactions,phase_7,path_loss_7,delay_7,zoa_7,aoa_7,zod_7,aod_7,interactions,phase_8,path_loss_8,delay_8,zoa_8,aoa_8,zod_8,aod_8,interactions,phase_9,path_loss_9,delay_9,zoa_9,aoa_9,zod_9,aod_9,interactions,phase_10,path_loss_10,delay_10,zoa_10,aoa_10,zod_10,aod_10,interactions,phase_11,path_loss_11,delay_11,zoa_11,aoa_11,zod_11,aod_11,interactions,phase_12,path_loss_12,delay_12,zoa_12,aoa_12,zod_12,aod_12,interactions,phase_13,path_loss_13,delay_13,zoa_13,aoa_13,zod_13,aod_13,interactions,phase_14,path_loss_14,delay_14,zoa_14,aoa_14,zod_14,aod_14,interactions,phase_15,path_loss_15,delay_15,zoa_15,aoa_15,zod_15,aod_15,interactions,phase_16,path_loss_16,delay_16,zoa_16,aoa_16,zod_16,aod_16,interactions,phase_17,path_loss_17,delay_17,zoa_17,aoa_17,zod_17,aod_17,interactions,phase_18,path_loss_18,delay_18,zoa_18,aoa_18,zod_18,aod_18,interactions,phase_19,path_loss_19,delay_19,zoa_19,aoa_19,zod_19,aod_19,interactions,phase_20,path_loss_20,delay_20,zoa_20,aoa_20,zod_20,aod_20,interactions,phase_21,path_loss_21,delay_21,zoa_21,aoa_21,zod_21,aod_21,interactions,phase_22,path_loss_22,delay_22,zoa_22,aoa_22,zod_22,aod_22,interactions,phase_23,path_loss_23,delay_23,zoa_23,aoa_23,zod_23,aod_23,interactions,phase_24,path_loss_24,delay_24,zoa_24,aoa_24,zod_24,aod_24,interactions,phase_25,path_loss_25,delay_25,zoa_25,aoa_25,zod_25,aod_25
29345.833984374476,-40847.34765624961,1570.1438745848302,17585.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,17785.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,17985.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,18185.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,18385.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,18585.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,18785.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,18985.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,19185.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,19385.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,19585.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,19785.302734,-54033.539063,1647.5
29345.833984374476,-40847.34765624961,1570.1438745848302,19985.302734,-54033.539063,1650.836369651216
29345.8,-40847.3,"1570.14
",20185.3,-54033.5,"1656.09
",1.412862830860634e-14,-138.499,5.35747e-05,"0
","1
",156.08128507307464,1,"Tx-Rx 
",-15.812,138.499,5.35747e-05,90.3067,55.212,89.6933,"-124.788
"
29345.833984374476,-40847.34765624961,1570.1438745848302,20385.302734,-54033.539063,1651.5
29345.8,-40847.3,"1570.14
",20585.3,-54033.5,"1651.5
",1.455123987324238e-14,-138.371,5.28245e-05,"0
","1
",81.25048510736173,1,"Tx-Rx 
",85.4887,138.371,5.28245e-05,90.2944,56.4011,89.7056,"-123.599
"
29345.8,-40847.3,"1570.14
",20785.3,-54033.5,"1649.32
",1.4763862777538625e-14,-138.308,5.24581e-05,"0
","1
",-58.799487381374334,1,"Tx-Rx 
",-75.756,138.308,5.24581e-05,90.2886,57.0082,89.7114,"-122.992
"
29345.8,-40847.3,"1570.14
",20985.3,-54033.5,"1644.97
",1.4976143748873618e-14,-138.246,5.20977e-05,"0
","1
",12.751369501367833,1,"Tx-Rx 
",31.7698,138.246,5.20977e-05,90.2746,57.6238,89.7254,"-122.376
"
